ymd,data
2020/2/15,133.2844
2020/2/16,131.3555
2020/2/17,116.0267
2020/2/18,127.4406
2020/2/19,140.9598
2020/2/20,116.3299
2020/2/21,96.4784
2020/2/22,141.6845
2020/2/23,119.0962
2020/2/24,94.3076
2020/2/25,117.8739
2020/2/26,126.6686
2020/2/27,135.7353
2020/2/28,141.5723
2020/2/29,129.515
2020/3/1,133.9205
2020/3/2,128.9593
2020/3/3,120.5908
2020/3/4,97.5461
2020/3/5,124.7059
2020/3/6,123.3832
2020/3/7,125.8281
2020/3/8,131.8535
2020/3/9,127.4762
2020/3/10,96.8801
2020/3/11,124.0412
2020/3/12,115.1106
2020/3/13,134.0974
2020/3/14,96.0528
2020/3/15,132.7328
2020/3/16,139.8929
2020/3/17,109.8739
2020/3/18,131.8463
2020/3/19,117.0676
2020/3/20,132.6665
2020/3/21,112.6183
2020/3/22,104.7474
2020/3/23,133.2331
2020/3/24,134.5036
2020/3/25,134.8243
2020/3/26,134.5105
2020/3/27,136.347
2020/3/28,133.2912
2020/3/29,136.1923
2020/3/30,136.9907
2020/3/31,136.2941
2020/4/1,134.2488
2020/4/2,140.3155
2020/4/3,137.4292
2020/4/4,131.5753
2020/4/5,128.153
2020/4/6,114.8945
2020/4/7,131.6491
2020/4/8,144.5428
2020/4/9,135.7614
2020/4/10,133.8141
2020/4/11,135.0087
2020/4/12,109.3723
2020/4/13,114.2596
2020/4/14,137.0625
2020/4/15,133.661
2020/4/16,110.8741
2020/4/17,130.617
2020/4/18,134.529
2020/4/19,104.6262
2020/4/20,118.5756
2020/4/21,139.7905
2020/4/22,130.5597
2020/4/23,132.1795
2020/4/24,108.5887
2020/4/25,137.4135
2020/4/26,136.0098
2020/4/27,134.4319
2020/4/28,136.703
2020/4/29,132.4159
2020/4/30,144.8836
2020/5/1,214.055
2020/5/2,147.2058
2020/5/3,141.7696
2020/5/4,126.4896
2020/5/5,132.8228
2020/5/6,131.9243
2020/5/7,145.6999
2020/5/8,119.2748
2020/5/9,148.1551
2020/5/10,112.0853
2020/5/11,119.2635
2020/5/12,123.2884
2020/5/13,132.185
2020/5/14,119.5696
2020/5/15,123.9394
2020/5/16,101.1014
2020/5/17,126.0881
2020/5/18,110.5539
2020/5/19,120.3871
2020/5/20,110.1769
2020/5/21,110.5719
2020/5/22,114.8761
2020/5/23,118.2837
2020/5/24,118.7095
2020/5/25,147.9647
2020/5/26,136.881
2020/5/27,144.0382
2020/5/28,144.7286
2020/5/29,131.7118
2020/5/30,133.8822
2020/5/31,106.6073
2020/6/1,97.2191
2020/6/2,107.0974
2020/6/3,104.3331
2020/6/4,109.6379
2020/6/5,112.3763
2020/6/6,112.932
2020/6/7,101.5272
2020/6/8,121.7166
2020/6/9,142.3561
2020/6/10,111.5124
2020/6/11,130.4936
2020/6/12,105.0475
2020/6/13,130.1272
2020/6/14,145.4196
2020/6/15,145.3644
2020/6/16,117.7301
2020/6/17,144.717
2020/6/18,139.3976
2020/6/19,135.903
2020/6/20,135.1818
2020/6/21,124.2963
2020/6/22,100.7025
2020/6/23,102.8279
2020/6/24,99.2232
2020/6/25,100.3934
2020/6/26,138.4153
2020/6/27,120.0711
2020/6/28,99.7514
2020/6/29,98.1012
2020/6/30,99.4443
2020/7/1,100.3166
2020/7/2,100.078
2020/7/3,107.7804
2020/7/4,0
2020/7/5,105.0636
2020/7/6,128.8524
2020/7/7,114.8163
2020/7/8,101.8962
2020/7/9,105.5232
2020/7/10,105.1098
2020/7/11,104.8736
2020/7/12,108.434
2020/7/13,99.422
2020/7/14,114.1292
2020/7/15,99.8004
2020/7/16,104.9643
2020/7/17,132.1153
2020/7/18,102.2503
2020/7/19,99.6369
2020/7/20,114.2837
2020/7/21,116.874
2020/7/22,120.1132
2020/7/23,108.585
2020/7/24,99.6886
2020/7/25,103.4142
2020/7/26,105.4458
2020/7/27,0
2020/7/28,139.1745
2020/7/29,136.7252
2020/7/30,135.5831
2020/7/31,137.6049
2020/8/1,135.3838
2020/8/2,135.587
2020/8/3,156.6128
2020/8/4,134.9
2020/8/5,137.1914
2020/8/6,137.0194
2020/8/7,134.2205
2020/8/8,137.5374
2020/8/9,139.8695
2020/8/10,127.5036
2020/8/11,135.6544
2020/8/12,132.4772
2020/8/13,136.813
2020/8/14,138.0887
2020/8/15,142.4953
2020/8/16,143.4319
2020/8/17,143.793
2020/8/18,151.8316
2020/8/19,132.9666
2020/8/20,134.1476
2020/8/21,138.975
2020/8/22,139.4809
2020/8/23,138.3336
2020/8/24,163.7544
2020/8/25,159.1823
2020/8/26,134.9256
2020/8/27,153.6884
2020/8/28,151.6349
2020/8/29,138.0756
2020/8/30,138.7988
2020/8/31,140.5596
2020/9/1,137.2174
2020/9/2,141.3919
2020/9/3,145.1652
2020/9/4,134.1263
2020/9/5,130.9831
2020/9/6,133.3739
2020/9/7,133.813
2020/9/8,143.5359
2020/9/9,148.8904
2020/9/10,130.7414
2020/9/11,134.501
2020/9/12,132.9033
2020/9/13,132.4463
2020/9/14,134.0717
2020/9/15,129.9258
2020/9/16,131.6223
2020/9/17,127.7966
2020/9/18,128.3091
2020/9/19,130.1415
2020/9/20,136.7813
2020/9/21,131.1668
2020/9/22,131.0493
2020/9/23,136.5592
2020/9/24,136.2567
2020/9/25,132.2446
2020/9/26,133.654
2020/9/27,132.4603
2020/9/28,138.0777
2020/9/29,146.5597
2020/9/30,138.6263
2020/10/1,135.7394
2020/10/2,133.0469
2020/10/3,139.0091
2020/10/4,137.1427
2020/10/5,135.4767
2020/10/6,135.7934
2020/10/7,133.7741
2020/10/8,132.987
2020/10/9,132.3658
2020/10/10,135.2379
2020/10/11,133.9915
2020/10/12,0
2020/10/13,0
2020/10/14,0
2020/10/15,0
2020/10/16,0
2020/10/17,0
2020/10/18,0
2020/10/19,0
2020/10/20,0
2020/10/21,0
2020/10/22,0
2020/10/23,0
2020/10/24,0
2020/10/25,0
2020/10/26,0
2020/10/27,0
2020/10/28,0
2020/10/29,0
2020/10/30,0
2020/10/31,0
