ymd,data
2020/6/1,28.2084
2020/6/2,71.9733
2020/6/3,25.9309
2020/6/4,23.9722
2020/6/5,27.1834
2020/6/6,27.8565
2020/6/7,27.2899
2020/6/8,28.122
2020/6/9,25.2031
2020/6/10,34.2782
2020/6/11,10.1043
2020/6/12,24.0511
2020/6/13,25.7236
2020/6/14,21.2511
2020/6/15,19.3706
2020/6/16,-33.1457
2020/6/17,25.2999
2020/6/18,25.3295
2020/6/19,19.7673
2020/6/20,27.0043
2020/6/21,18.4589
2020/6/22,24.9399
2020/6/23,16.345
2020/6/24,31.4718
2020/6/25,20.4065
2020/6/26,14.5054
2020/6/27,26.3158
2020/6/28,26.8076
2020/6/29,27.7702
2020/6/30,31.3202
2020/7/1,31.0132
2020/7/2,27.7889
2020/7/3,30.4861
2020/7/4,23.7989
2020/7/5,35.0434
2020/7/6,25.2666
2020/7/7,26.2799
2020/7/8,26.5152
2020/7/9,26.5613
2020/7/10,29.9264
2020/7/11,22.2677
2020/7/12,23.6461
2020/7/13,27.9769
2020/7/14,23.6673
2020/7/15,28.5608
2020/7/16,29.4402
2020/7/17,30.3634
2020/7/18,36.5813
2020/7/19,42.5385
2020/7/20,19.5514
2020/7/21,28.4322
2020/7/22,36.8535
2020/7/23,22.5859
2020/7/24,28.612
2020/7/25,24.9219
2020/7/26,29.0131
2020/7/27,19.6403
2020/7/28,21.884
2020/7/29,17.4068
2020/7/30,17.3793
2020/7/31,43.5486
2020/8/1,36.0497
2020/8/2,31.2182
2020/8/3,17.1594
2020/8/4,26.6523
2020/8/5,24.0931
2020/8/6,28.5609
2020/8/7,21.6869
2020/8/8,20.6915
2020/8/9,26.6351
2020/8/10,19.4236
2020/8/11,26.851
2020/8/12,26.4525
2020/8/13,23.0323
2020/8/14,20.826
2020/8/15,27.4972
2020/8/16,25.8891
2020/8/17,26.8335
2020/8/18,-3.7716
2020/8/19,25.0457
2020/8/20,26.8488
2020/8/21,27.7871
2020/8/22,35.2876
2020/8/23,24.1374
2020/8/24,30.0333
2020/8/25,33.0718
2020/8/26,27.3536
2020/8/27,21.2748
2020/8/28,19.6924
2020/8/29,25.3957
2020/8/30,27.6
2020/8/31,23.9056
2020/9/1,24.9567
2020/9/2,21.8509
2020/9/3,28.2639
2020/9/4,-41.8599
2020/9/5,37.1564
2020/9/6,-31.823
2020/9/7,20.4071
2020/9/8,22.4443
2020/9/9,0.8612
2020/9/10,39.6013
2020/9/11,21.1159
2020/9/12,33.6009
2020/9/13,9.9684
2020/9/14,15.1236
2020/9/15,22.7335
2020/9/16,34.729
2020/9/17,14.8275
2020/9/18,29.2917
2020/9/19,18.9012
2020/9/20,26.6187
2020/9/21,23.9702
2020/9/22,25.8628
2020/9/23,22.4985
2020/9/24,28.0662
2020/9/25,33.489
2020/9/26,19.5353
2020/9/27,24.2751
2020/9/28,21.4738
2020/9/29,23.2735
2020/9/30,22.9328
2020/10/1,28.3896
2020/10/2,26.818
2020/10/3,32.7638
2020/10/4,24.73
2020/10/5,24.2336
2020/10/6,21.1031
2020/10/7,21.8081
2020/10/8,24.7356
2020/10/9,4.2764
2020/10/10,22.6871
2020/10/11,30.411
2020/10/12,0
2020/10/13,0
2020/10/14,0
2020/10/15,0
2020/10/16,0
2020/10/17,0
2020/10/18,0
2020/10/19,0
2020/10/20,0
2020/10/21,0
2020/10/22,0
2020/10/23,0
2020/10/24,0
2020/10/25,0
2020/10/26,0
2020/10/27,0
2020/10/28,0
2020/10/29,0
2020/10/30,0
2020/10/31,0
