ymd,data
2020/8/12,180.5585
2020/8/13,198.2863
2020/8/14,178.9281
2020/8/15,181.9623
2020/8/16,179.5015
2020/8/17,180.3139
2020/8/18,180.3288
2020/8/19,176.5052
2020/8/20,180.5689
2020/8/21,179.6737
2020/8/22,177.0173
2020/8/23,180.4094
2020/8/24,181.8282
2020/8/25,179.3328
2020/8/26,193.6203
2020/8/27,202.4518
2020/8/28,195.4948
2020/8/29,180.2334
2020/8/30,183.2544
2020/8/31,173.0707
2020/9/1,177.623
2020/9/2,189.31
2020/9/3,182.7564
2020/9/4,182.7655
2020/9/5,180.5089
2020/9/6,176.9891
2020/9/7,181.9869
2020/9/8,0
2020/9/9,194.8906
2020/9/10,180.9776
2020/9/11,181.9505
2020/9/12,189.501
2020/9/13,183.2657
2020/9/14,180.2901
2020/9/15,182.9019
2020/9/16,180.0179
2020/9/17,181.5529
2020/9/18,179.2913
2020/9/19,182.1205
2020/9/20,181.2942
2020/9/21,180.8645
2020/9/22,179.9794
2020/9/23,180.8492
2020/9/24,181.5609
2020/9/25,164.9358
2020/9/26,180.8713
2020/9/27,176.3624
2020/9/28,185.0785
2020/9/29,184.1587
2020/9/30,181.4211
2020/10/1,182.8981
2020/10/2,0
2020/10/3,180.4422
2020/10/4,179.5907
2020/10/5,183.2057
2020/10/6,181.0387
2020/10/7,180.8759
2020/10/8,181.1223
2020/10/9,178.0763
2020/10/10,169.1941
2020/10/11,198.9632
